talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training	num_inlinks	num_views
25330728	482686823	Welshpool_Raven_Square_railway_station	19428329	738014355	Low	0	63	5.2592592592592595
39057570	551846213	Willow_Creek_Winery	38537343	755230196	Low	1	107	8.642857142857142
6479401	601700814	Marie-Josée_Saint-Pierre	3065145	763926513	Low	1	12	5.535714285714286
9601900	568400356	Paddy_Ahern	12537808	711053211	Low	0	47	3.607142857142857
11692666	612354372	Five_Elite_Generals	4017877	765014882	Low	1	7	28.857142857142858
4523538	752371805	Tropical_Storm_Tammy	2838402	752371803	Low	0	3	4.148148148148148
27885453	752856035	Morley_Fraser	27885440	743561434	Low	1	18	3.125
7586351	706018785	Intralot	2592771	764012477	Low	1	19	44.82142857142857
37413694	685473352	Sentimiento,_Elegancia_&_Maldad	37295864	660140527	Low	1	17	9.392857142857142
18023769	352386217	Arcadia,_Nova_Scotia	2096924	702465477	Low	1	13	9.464285714285714
20704777	490977758	Perinad	20659403	762417709	Low	0	105	12.392857142857142
14593097	593595711	Huntington_Castle	9146086	561065655	Low	1	6	5.642857142857143
31610969	620605948	Battle_of_Mouscron	31610933	766313840	Low	0	173	12.75
32616270	621117572	Jayasimha_(1955_film)	26987591	761138203	Low	1	8	9.0
10907927	628031461	Procyliosoma_tuberculatum	10889478	760239496	Low	0	3	2.238095238095238
10305986	714383434	Lucía_Pinochet	1667249	743617422	Low	1	7	65.0
17685010	615553889	Valea_Ursului_River_(Ciurgău)	16985296	715668518	Low	1	4	1.7777777777777777
40377468	707283037	2013_British_Academy_Television_Awards	38981458	755195100	Low	1	63	20.107142857142858
20429863	364937341	Late_Night_Software	1916356	512019675	Low	0	5	3.5925925925925926
52498687	753390082	Keerl-Decker_House	52498682	753390016	Low	1	39	1.7222222222222223
43418558	682910836	Oreodera_tenebrosa	43418553	624339748	Low	1	1	1.5
32519839	481387135	Roberto_Durão	32519837	757218988	Low	1	4	2.3043478260869565
35632931	489429171	Gattahalli	25978317	754957219	Low	0	30	3.3703703703703702
37712684	746848280	Un_Samayal_Arayil	37712682	767220312	Low	1	45	131.89285714285714
29484386	397915149	Luca_D'Errico	29484277	741093986	Low	1	10	2.68
16821603	615304487	Neagra_River_(Arieș)	15347313	725902363	Low	1	6	1.8
33231328	486738460	Tridib_Mitra	32635882	740888884	Low	0	12	3.75
10530350	403412101	British_Columbia_Highway_26	682327	642683378	Low	0	76	5.0
35913489	673268096	Rossiyskiy_Psikhiatricheskiy_Zhurnal	35913480	682853653	Low	1	4	2.64
33123003	667015162	Spinular_night_frog	33122399	758801033	Low	0	1	1.8181818181818181
6263635	515774011	Laytown	3637193	766815986	Low	0	98	24.214285714285715
25582651	446119009	Nawrahta_Minye	25328580	726100446	Low	1	169	4.714285714285714
11065242	671430815	Grand-Mère,_Quebec	791659	768693318	Low	1	75	15.214285714285714
7749036	618311436	Sehar	2349235	764392315	Low	1	21	147.67857142857142
24770109	568601155	Neustadt_Dam	24770094	759598797	Low	1	8	2.4545454545454546
51079185	761584698	Langto	50881989	762215245	Low	1	1	30.035714285714285
51913443	747763372	Bandwan	19971068	752793484	Low	0	48	5.037037037037037
18909549	717830826	Michipicoten_Island	18655501	764206525	Low	1	20	38.92857142857143
32855255	611687763	The_Candlemaker_(film)	32745721	764305756	Low	0	1	4.666666666666667
35988410	495223431	Skelton_Grange_Power_Station	35959477	628079410	Low	0	41	8.035714285714286
39947384	669358472	2013_Fifth_Third_Bank_Tennis_Championships_–_Women's_Singles	39937391	617452334	Low	1	7	3.36
16740081	237880517	Leader_Community_Newspapers	15618841	748455618	Low	1	153	25.821428571428573
22010118	461991209	Bill_Mallon	19936286	761775281	Low	1	40	9.321428571428571
46925477	666072785	Armando_López-Torres	46925471	666072736	Low	1	6	1.95
26282791	634193452	Tommy_Green_(footballer,_born_1913)	26282780	729730081	Low	1	3	4.24
52097664	746191181	William_Barne_(died_1619)	52097657	760452786	Low	1	4	1.9
6508613	716238711	Nuša_Derenda	2300997	768259027	Low	0	221	16.892857142857142
18893641	583938657	March_Route_of_Rochambeau's_Army:_Scotland_Road	17942189	751606487	Low	1	3	2.238095238095238
26671776	540215705	Rafi_Resurrected	26656647	605951689	Low	1	3	7.714285714285714
15748376	681587904	King_&_Winge_(fishing_schooner)	15322863	764659296	Low	1	12	11.285714285714286
18059221	442858583	1951–52_Scottish_Cup	11469253	755503237	Low	1	293	6.925925925925926
5901607	608116529	The_River_Café_(London)	5901606	755255121	Low	1	31	127.71428571428571
30574624	469054405	North_Carolina_Utilities_Commission	30037080	714831485	Low	0	57	9.178571428571429
43023364	643368633	Jawai_Maaza_Bhala	41849620	762226089	Low	1	1	2.8636363636363638
17938806	727959334	Shwegugale	17404044	768397786	Low	0	106	2.1
34512464	637561300	South_African_Amateur_Championship_(snooker)	34475242	671392688	Low	1	13	5.0
38014781	529577444	Vladimir_Torban	38014776	760874342	Low	1	28	2.76
36516515	766619580	John_Lineker	34945862	768513443	Low	1	39	271.35714285714283
25214013	396022296	Sainte-Monique,_Saguenay–Lac-Saint-Jean,_Quebec	25214011	586969368	Low	1	50	3.423076923076923
43368613	682900832	Pattalinus_griseolus	43368598	654272733	Low	1	1	2.5294117647058822
9222182	397502956	Mike_Baxes	6434396	743713426	Low	1	94	5.25
24770528	757555078	Field_Ornithology_Group_of_Sri_Lanka	24770527	757555076	Low	0	69	3.576923076923077
26993296	356685900	The_Nature_Company	14536179	765814412	Low	1	13	34.964285714285715
6629064	511800215	Steve_Banks	5803447	748668647	Low	1	43	20.071428571428573
43687219	750528589	Shinto_origins_of_sumo	39747755	601463014	Low	1	1	19.678571428571427
42695186	633527685	Cracroft,_British_Columbia	42695181	607670293	Low	1	3	2.391304347826087
21514463	727449473	Ropalidia_marginata	21508827	743854381	Low	1	7	28.857142857142858
36877869	517293270	Jaleleddine_Touati	36689503	756647343	Low	1	31	2.5833333333333335
33932725	573685486	Paradise_Furnace	33932724	751995044	Low	1	3	2.4444444444444446
38781390	559076299	Amravati_railway_station	38781371	767610611	Low	0	146	19.357142857142858
28493905	749815095	Carson_Abel_Roberts	28492225	768528841	Low	1	7	7.964285714285714
10757581	716207004	Eternia_(rapper)	5102543	754877593	Low	0	29	17.321428571428573
26198488	513678434	James_Lucas_(bishop)	26198471	730755729	Low	1	5	1.9565217391304348
1205395	565096641	M._Shahid_Alam	1205367	733431792	Low	1	7	12.607142857142858
11013703	751333981	Agent-based_computational_economics	10941831	767894242	Low	1	34	54.67857142857143
19087587	258892600	Czułówek	19017113	766399160	Low	0	15	2.3333333333333335
27629852	444712912	Mohamed_Zahir_Ismail	27629788	756135630	Low	1	67	5.928571428571429
21996308	550418552	Bunnygrunt	4038733	748856674	Low	1	12	8.857142857142858
2081951	694926320	X2_(film)	288303	768735999	Low	0	535	3867.6785714285716
33124228	660335839	Folzbach	33064959	756645738	Low	1	1	1.5333333333333334
9764552	288234619	Helmsdale_railway_station	4241362	760515733	Low	1	17	8.928571428571429
42959272	611520512	Young_People_(1972_film)	42948285	675875897	Low	1	52	8.071428571428571
22344443	525350590	2004–05_Welsh_Premier_League	9156247	663761582	Low	1	187	5.071428571428571
14793697	716210917	Tanja_Ribič	14585628	740316720	Low	0	119	35.714285714285715
19061262	258464245	Pogorzałe_Ługi	19003586	573324149	Low	1	22	1.7857142857142858
24987494	559631498	Revenant_Mountain	24987492	757485396	Low	1	3	3.2
12098687	584085801	West_Bountiful,_Utah	136979	764351813	Low	1	37	11.678571428571429
38040936	531441259	Pakistani_cricket_team_in_India_in_1979–80	38040553	730984278	Low	1	119	14.571428571428571
8828253	678380100	La_Tribune_des_Peuples	1912640	720895008	Low	1	10	3.0
5476713	600387403	Dosti:_Friends_Forever	3625867	757067109	Low	1	26	345.4642857142857
35655269	551324217	Stone_Fields_in_the_Schmale_Heath_and_Extension	35483586	744633817	Low	1	4	2.272727272727273
15408102	750714005	Chesapeake_City,_Maryland	116394	766952451	Low	1	99	36.214285714285715
24877563	691929108	Allison_Falk	24455593	742351705	Low	1	12	5.555555555555555
20456018	715785594	1986_Philadelphia_Eagles_season	20156742	760320558	Low	1	180	35.964285714285715
51551680	739323175	Harley_and_the_Davidsons	51534940	768342273	Low	1	50	372.07142857142856
32323965	440755358	Marietta_Street_Artery	30090844	743274562	Low	1	133	10.892857142857142
15535421	201311919	Performance_FC_Phoenix	15056232	746512087	Low	1	7	2.347826086956522
18370140	706094411	Gwiazdka_Cieszyńska	18370103	736851022	Low	1	11	2.3157894736842106
18930985	636458720	Toboggan	679828	768584509	Low	1	158	259.2142857142857
36791447	568615137	Williams_Lake_(New_Mexico)	36791445	640006436	Low	1	4	7.0
35653118	559712868	Immaculata_Regional_High_School	19064396	764400948	Low	1	8	9.964285714285714
44161422	630351464	Enos_Thomas	44161419	764787469	Low	0	3	2.473684210526316
34593621	766922134	Robert_M._Bashford_House	34593618	720462560	Low	1	3	3.0
9822836	724137733	Bruce_Ronald_Henderson	4516710	768345203	Low	1	3	4.173913043478261
15829064	513677190	Atys_(son_of_Croesus)	3577073	722276594	Low	1	6	7.607142857142857
30064713	730078102	Utah_Warriors_(rugby_union)	30046058	743660290	Low	1	51	10.107142857142858
9221347	467982513	Miss_Pennsylvania_USA	4419358	755651357	Low	1	154	45.357142857142854
35059028	728256240	48th_National_Film_Awards	35059017	758972413	Low	1	1172	25.071428571428573
16890014	615272190	Frasin_River_(Bistricioara)	14147204	715071182	Low	0	3	1.8125
8047147	597993063	Spring_Lake_Township,_Scott_County,_Minnesota	121656	764103192	Low	1	39	4.0
19195253	760935665	Marguerite_Laugier	19195223	734761557	Low	1	22	3.7777777777777777
29116083	723564796	New_Generation_International_School	26057365	768191654	Low	1	28	6.357142857142857
34635378	765157013	Sublingua	34635375	744131917	Low	0	8	14.178571428571429
36589243	521631560	Kim_Bùi	36589087	751523006	Low	1	21	21.785714285714285
17397658	541552262	Ankarinoro	17397608	645051000	Low	1	52	2.411764705882353
11583896	759796858	Rock_the_Night_(song)	3277873	763405034	Low	0	52	43.25
32963127	709775362	Imperial_Ethiopian_World_Federation_Incorporated_Political_Party	32934932	670604661	Low	1	27	3.074074074074074
26516429	686263753	List_of_Mozambican_records_in_athletics	24420030	724656492	Low	1	269	7.285714285714286
19420177	467843205	Mineral_City,_Indiana	15129928	767118024	Low	1	68	5.678571428571429
6499868	609351701	Morris_Weiss	3560298	763543918	Low	1	22	6.571428571428571
12638522	403418054	Nova_Scotia_Route_210	5861493	730780000	Low	1	128	3.3076923076923075
26764819	673901591	RedLightGreen	1633265	678206227	Low	1	2	4.071428571428571
44424681	634206883	Church_Club_of_New_York	44424673	758664193	Low	1	3	7.535714285714286
40451039	571606376	Jonnavaripalem	36289471	758225551	Low	1	3	2.4375
47041013	748195178	John_Bell_(Wisconsin_politician)	47041004	670373504	Low	1	3	1.4
41483504	676982762	Genaro_García	39761104	739168170	Low	1	13	5.8076923076923075
43004768	612681205	Camboon,_Queensland	42995091	612593115	Low	1	22	2.9583333333333335
39582361	558395494	Bhanada	39582352	742383849	Low	1	12	2.142857142857143
11341355	597784306	Pterygoplichthys_joselimaianus	4868718	668455890	Low	0	3	5.285714285714286
46759657	663315204	1983–84_Combined_Counties_Football_League	46759652	663455530	Low	1	91	2.423076923076923
46571018	762617967	Moninho_Viegas,_o_Gasco	46555845	762617698	Low	1	1	2.75
23017803	756439969	Compare_the_Meerkat	23017303	764552890	Low	0	21	181.5
17126479	615412552	Pârâul_Cloambelor	12469268	717237936	Low	1	3	1.7272727272727273
27952007	582559309	Kaidan_(2007_film)	25207368	741390232	Low	0	34	38.82142857142857
9280694	705552448	List_of_companies_of_Iran	4876367	765985842	Low	1	180	151.60714285714286
12464240	610776519	Makira_flycatcher	12464238	761833135	Low	1	20	5.380952380952381
13358048	587794570	Upper_Madawaska_River_Provincial_Park	11000730	750305002	Low	1	4	2.925925925925926
2728641	565701102	Great_Colonial_Hurricane_of_1635	2693181	761722789	Low	1	16	26.928571428571427
28056913	593892375	Arsakeio	2920892	731007640	Low	1	19	12.464285714285714
41450487	587539165	Búscame	25054588	701387535	Low	1	4	9.714285714285714
27222782	567035059	Ruslan_Zyazikov	24235806	731519650	Low	1	3	2.5
27243247	520928156	James_Corry_(Canadian_politician)	23623038	716820184	Low	0	4	2.1363636363636362
8791347	486753777	Dibiyapur	5726109	764852285	Low	1	18	32.714285714285715
19420703	467945656	Tillman,_Indiana	14102110	746266673	Low	1	53	3.5357142857142856
10668484	644001525	Kidder_Breese	1165113	746833770	Low	1	12	5.142857142857143
9264198	633164059	Albert_White_(VC)	1187655	768601934	Low	1	58	5.964285714285714
37342818	758416356	Frederik_Lamp	37342812	758416341	Low	1	3	2.1666666666666665
43651661	642177210	List_of_Djurgårdens_IF_Fotboll_players	42274576	763497568	Low	1	35	4.892857142857143
38239777	685184738	Ramayya_Vasthavayya	38222485	768014893	Low	0	52	494.9642857142857
17833016	485493111	Velneshwar	15273884	704689142	Low	1	3	11.107142857142858
40146124	683475899	Amphimallon_krali	40146122	620534989	Low	1	1	1.7777777777777777
34983818	483067493	Marco_Sailer	33528682	747323918	Low	1	23	10.357142857142858
41036676	608069007	Kelvin_Smart	41032470	758960109	Low	1	10	2.4074074074074074
34766907	745276888	Don_Bosco_Technical_High_School_(Boston)	34755516	768865514	Low	1	19	25.178571428571427
46860479	726612772	Jewish_nose	44919048	764280627	Low	1	10	385.14285714285717
10393625	514311459	Cyril_Potter_College_of_Education	3311810	746828980	Low	1	23	6.285714285714286
32860613	567194188	Wow!_Wow!_Wubbzy!:_Wubb_Idol	22370434	749171215	Low	1	38	68.67857142857143
12149222	515032229	Lake_Cascade	12119095	759609613	Low	1	21	33.392857142857146
39300318	759370899	Gerald_Anderson_(cyclist)	39300316	759370888	Low	1	3	2.272727272727273
34662587	481573123	Merouane_Anane	31866072	727114743	Low	1	8	2.4
43562862	648695626	2014_Santos_Cessna_Citation_accident	43551912	768833203	Low	1	27	14.285714285714286
35729401	551378052	Nordperd	35729396	660489850	Low	1	3	5.0
11398544	742550880	Administrative_divisions_of_Koryak_Autonomous_Okrug	6502807	756702847	Low	0	4	2.44
52950576	762440371	China_Minsheng_Trust	52949480	761500444	Low	1	5	4.5
34314653	614633883	Chikni_Chameli	34314623	767220586	Low	1	59	69.71428571428571
46195714	653019348	Sunnydale_(Tryon,_North_Carolina)	46195712	752400013	Low	1	2	2.608695652173913
23994817	480259714	Shenkottai_taluk	23916701	695191999	Low	1	63	4.25
8462873	604115422	2002_reasons_of_the_Supreme_Court_of_Canada	6791963	747540150	Low	1	60	4.12
14587848	616069371	Candleland	14188839	737742704	Low	1	12	19.357142857142858
14780371	398581948	Máel_Cobo_mac_Fiachnai	14537560	713147681	Low	1	13	2.9166666666666665
10178762	699773632	Stratichus	10154195	713374993	Low	1	117	8.964285714285714
18908911	664456469	Margaret_Morrison_Carnegie_College	13166208	753912723	Low	1	172	20.035714285714285
31799468	587236476	1997–98_Charlotte_Hornets_season	31798479	767983291	Low	0	73	22.142857142857142
19944509	512831879	Jose_C._Ferrer	19944508	715375143	Low	1	26	4.08
17136804	722217224	Kisongo_Academic_College	17065188	722344497	Low	1	3	3.0384615384615383
9146235	445549097	Chafik_Charobim	9141567	710209386	Low	1	5	11.035714285714286
18290522	512700707	Saunders_Davies	18270512	714636020	Low	1	30	2.88
21481420	315382215	SM_UB-47	21481217	760977236	Low	0	79	10.0
10485276	512972300	Ahmadou_Kourouma	1253241	761951844	Low	1	33	25.25
43947997	679352396	Cross_Belt_(film)	43946990	687471759	Low	1	1	3.5416666666666665
39727339	561091628	Midway,_Bossier_Parish,_Louisiana	39727330	732390702	Low	0	22	3.3333333333333335
28847882	528934046	Patricia_Norford	28847873	718906379	Low	1	3	1.875
9044110	754422553	1865_Cerberus	3467450	761326485	Low	1	15	7.178571428571429
29986478	670366783	Shubhamangala	25762104	760596434	Low	1	39	16.714285714285715
42473934	603885527	Indios_de_Oriente	39565293	749155196	Low	1	43	3.3076923076923075
26188944	559645065	The_Towers_(Canada)	26188941	727820651	Low	1	2	1.7727272727272727
26637696	351144232	SVV_Scheveningen	24200415	759290507	Low	1	85	61.32142857142857
37614307	567224522	Keith_Graydon	37614303	754489759	Low	1	9	4.964285714285714
14182458	746556030	Baslow_and_Bubnell	3221919	746556029	Low	1	6	2.72
17955798	219519658	Tim-Tim	17922501	703847332	Low	1	223	6.357142857142857
32715480	444301142	Raffaele_Nolè	32715219	761177294	Low	1	10	2.4583333333333335
25450937	596583165	William_Watkins_(footballer)	25446992	728570488	Low	1	2	2.9130434782608696
16826415	615566649	Țiganu_River_(Sebeș)	13348609	714532629	Low	1	4	1.4285714285714286
21345480	504548786	Easy_money_policy	21345474	761519029	Low	1	1	41.107142857142854
53304651	768183786	Mary_Hogarth	53304650	768798823	Low	0	4	70.3
50255780	716322148	WAXE-LP	50255776	735966239	Low	1	34	3.12
13770592	597714148	Jefferson_Township,_Miami_County,_Indiana	13770591	744926023	Low	1	54	2.92
46856033	737710965	Chinabad,_Uzbekistan	46323658	733103742	Low	1	3	1.875
49612197	707780228	FIA_WTCC_Race_of_Thailand	48584796	744199845	Low	0	34	4.037037037037037
13100546	719886913	Anthony_Pilkington	8875281	768582867	Low	0	143	88.03571428571429
6910154	584112617	Long_View,_North_Carolina	150819	764431631	Low	0	43	7.392857142857143
9818119	566762712	Arvid_Smit	8894095	741935023	Low	0	9	3.0
21927600	592529346	Riddick_House_(Suffolk,_Virginia)	21927593	755302370	Low	0	5	2.6666666666666665
9971091	701728721	Gruppi_di_Acquisto_Solidale	1567122	747698242	Low	1	2	5.777777777777778
9704814	733914212	Finish_Line,_Inc.	3777593	767307983	Low	1	59	84.89285714285714
17452577	651855026	Phillips_Insulated_Wire_Company_Complex	17396567	751558511	Low	1	1	2.2
44158827	630320566	Harold_Elverston	39417235	757162641	Low	1	5	1.7222222222222223
49633657	708121562	Xavier_Cañellas	49633656	760733951	Low	1	8	2.1052631578947367
23292844	297567687	Harwood_Island_(British_Columbia)	13639200	715014452	Low	1	5	4.481481481481482
43226599	615776109	Dong-il	42990767	612022694	Low	1	2	3.2962962962962963
23552151	486554728	Thirunariyur	23510399	705336912	Low	1	0	1.75
37916308	628627801	Visakhapatnam_South_(Assembly_constituency)	37904087	705958006	Low	1	182	12.357142857142858
18831844	487832592	Absaroka_Mountain_Lodge	18831737	751688092	Low	1	39	3.9166666666666665
6668308	397733118	Willi_Brase	5824227	756679365	Low	1	4	2.1
43447556	754930631	Nicola_Crawford	43446629	724646499	Low	1	26	2.269230769230769
24098413	751083522	Joseph_Marlow	24098326	717082309	Low	1	8	1.9473684210526316
20251298	523786229	Alhambra_Theatre_(San_Francisco)	20228513	743685807	Low	0	4	8.75
8849063	474400345	WCOJ	7900912	681095759	Low	1	88	9.964285714285714
45196509	731286788	2010_Sukma_Games	45137626	768578748	Low	1	16	10.107142857142858
25839056	744850627	Arima_Ryōkitsu	24471735	763803661	Low	0	4	3.142857142857143
40187113	683241614	Caelostomus_catalai	40186827	668510977	Low	0	1	2.6153846153846154
23723756	673164144	Boa_Viagem_River	23503851	716327631	Low	0	2	2.3333333333333335
4322303	674847887	Scran	3386467	746286064	Low	0	17	9.678571428571429
16009293	608416499	Ecclesiastical_Household	2244913	767599073	Low	1	58	30.464285714285715
34105115	689913809	Creacombe	30628118	730720013	Low	1	53	2.923076923076923
35223421	553416764	George_Herzog	31914285	759235296	Low	1	5	5.0
30716298	564260164	The_Second_Shot	30716288	703634936	Low	1	96	4.37037037037037
20566713	409746932	International_Cosmic_Ray_Conference	19957645	754001411	Low	1	11	13.071428571428571
19079463	710651354	Communist_Party_of_Nepal_(Fourth_Convention)	1634178	751032553	Low	1	54	8.607142857142858
19231168	726027543	Point_Clark	7745737	726027788	Low	1	7	7.678571428571429
23925072	673214100	Jaguari_River_(Paraíba_do_Sul)	23924875	756671093	Low	1	11	1.8636363636363635
13754589	294900886	Limekilns	676148	753479521	Low	0	36	13.392857142857142
29952426	649921045	Thomas_Murray_House_(Davenport,_Iowa)	29907837	758550389	Low	1	73	2.619047619047619
25259400	558978421	Petko_Vasilev	25251651	759825909	Low	1	2	1.7777777777777777
29054178	440053043	St._Joseph's_College,_Toowoomba	19258151	766054729	Low	1	4	7.555555555555555
7561104	507722633	Padbury,_Western_Australia	2634095	765987062	Low	1	42	13.25
44090886	629296809	Cycling_at_the_1972_Summer_Olympics_–_Men's_team_pursuit	44090885	636647422	Low	1	189	4.678571428571429
35057586	484540908	Kosli_language_movement	34634763	710933451	Low	0	4	6.148148148148148
23616002	671495549	Currency_Museum_(Canada)	23616376	754146258	Low	1	201	20.642857142857142
12735197	519389043	Robert_Smeaton_White	9840750	743177689	Low	1	20	3.8846153846153846
45093984	675960016	Turneria_bidentata	45086856	675959918	Low	0	4	2.0
44639593	637218630	Fry's_Spring_Historic_District	44639592	752366876	Low	1	2	3.25
4295562	649415314	Battle_Chess	790330	767726753	Low	1	40	126.07142857142857
2913427	746672255	Battle_of_Salineville	2908908	746672247	Low	1	309	31.571428571428573
23033526	606997406	Mark_Hobson_(boxer)	23013380	759327953	Low	1	10	18.75
6171857	476682162	Memphis,_Texas	135978	764336327	Low	1	316	46.92857142857143
34699706	476356019	Waynesburg_Historic_District	34699700	752146547	Low	0	4	2.5454545454545454
6808772	752933239	Cypress_Hills_(BMT_Jamaica_Line)	5798014	766588410	Low	1	48	16.428571428571427
9828296	744167385	André_Pijet	4391279	757325284	Low	1	7	6.571428571428571
34116162	481945775	Crowds_(adolescence)	34111734	692181008	Low	1	7	17.821428571428573
48552546	690651629	Atawallpa_(Cusco)	48428542	752656343	Low	1	8	3.962962962962963
31638223	426741305	Ryan_Lloyd	31638221	767747691	Low	1	23	16.75
31048663	468038296	India_at_the_2011_Asian_Winter_Games	30628580	758709896	Low	1	43	7.444444444444445
11623315	460512430	List_of_mayors_of_London,_Ontario	337624	733152221	Low	1	107	22.214285714285715
14184232	693798351	Billy_Row	1385472	744280398	Low	1	3	4.185185185185185
46176391	676738158	Nagoya_Kinko	45604374	650559489	Low	0	7	2.4166666666666665
4679276	756260904	Ellington,_Missouri	123091	766237684	Low	1	73	22.321428571428573
3275279	456151590	Mark_Evans_(musician)	1943156	763022165	Low	1	119	290.64285714285717
22155555	647070512	New_York_State_Route_338_(1980–1996)	22155538	759213992	Low	1	10	2.2857142857142856
16123630	715165296	Futebol_Clube_Santa_Cruz	16006047	703461906	Low	1	70	4.571428571428571
7956842	584727851	Neenah_(town),_Wisconsin	260781	764508490	Low	1	105	6.071428571428571
33163310	534346541	Minetarō_Mochizuki	33163240	720553742	Low	1	126	12.821428571428571
18416156	283102554	Yaizu_Station	18416155	696412702	Low	1	87	3.5925925925925926
44079566	687904099	The_Westin_Georgetown,_Washington,_D.C.	44079562	765253718	Low	1	41	5.821428571428571
36302885	500276650	Bug_Tussle,_Texas	36196986	735738686	Low	1	25	21.5
22491146	438829323	2008–09_First_League_of_the_Republika_Srpska	22491068	664975281	Low	1	15	2.35
9648252	591866877	Desmond_Chute	993587	745974210	Low	0	8	5.785714285714286
29562830	577367787	United_States_Post_Office_and_Courthouse_(Norfolk,_Nebraska)	29441840	752102983	Low	1	7	2.5454545454545454
27337926	759871652	Kolot,_Kyrgyzstan	16221216	760676486	Low	0	25	2.142857142857143
32115055	706911549	Catholic_Social_Services_Australia	32066092	762903780	Low	1	5	4.111111111111111
45458312	648087412	Raman_Ramanau	45458297	750411999	Low	1	24	5.25
46684107	738657577	Utica_greens	46198314	760338018	Low	0	46	47.714285714285715
25192314	352527170	Notre-Dame-de-Lourdes,_New_Brunswick	25192309	571415077	Low	0	6	2.3333333333333335
6358423	712615814	Chris_Porter_(basketball)	5338662	766201659	Low	1	151	60.285714285714285
51986671	744195883	Sara_Poidevin	51986667	744195819	Low	0	4	1.6666666666666667
36604463	505233368	Matthew_Manfield	36604455	764870606	Low	1	146	3.75
12527066	303369387	Barcoo_fever	10862120	766683233	Low	1	1	4.892857142857143
31186338	418882033	Surabaya_Muda	31106828	531690743	Low	1	85	3.7037037037037037
18300378	495628591	Obata_Station_(Aichi)	18300373	696409942	Low	1	23	2.5
20869692	628661770	Prince_Edward_Island_general_election,_1996	1707429	759494045	Low	1	97	6.392857142857143
6057656	489607152	Pawling_(Metro-North_station)	572019	764662254	Low	1	141	16.071428571428573
44130288	629880215	Taneli	44130277	708767062	Low	1	0	2.909090909090909
46574291	660144112	Ems-Chemie	46574215	700974606	Low	0	7	13.785714285714286
11094549	698265553	New_York_Community_Bank	7055160	757741211	Low	1	88	72.60714285714286
6010806	487757930	College_of_Applied_Science,_Kattappana	4388300	756154981	Low	1	2	2.2
16991272	615194390	Bolovanul_River_(Prahova)	16228816	716843976	Low	0	3	1.9444444444444444
29331526	718304314	Stanley_Orr	29331520	752177317	Low	1	56	8.178571428571429
28711031	602923001	Qingmenodus	28711028	724762927	Low	0	11	3.5714285714285716
23827120	623215079	List_of_Yosemite_Sam_cartoons	18108980	763503418	Low	1	37	59.142857142857146
38550545	693958548	Reversion_(2012_film)	38399884	693958546	Low	0	3	4.392857142857143
10555476	648888610	C._Desmond_Greaves	7066882	719743691	Low	0	73	7.821428571428571
28770252	581246717	Leighton_Buzzard_R.F.C.	1900802	761779841	Low	1	9	5.321428571428571
39677223	741721700	Newcourt_railway_station,_Exeter	39677218	755909722	Low	1	3	9.571428571428571
25705167	436315143	Frankford_Friends_Meeting_House	19096161	743592540	Low	0	4	3.2962962962962963
25546563	690422944	Google_Insights_for_Search	18745215	750742056	Low	1	383	78.96428571428571
40919784	579217399	Minnie_Stewart_House	40919773	752258021	Low	1	4	2.6923076923076925
51777329	764029355	Action_of_25_November_1804	51777317	762805492	Low	1	39	6.37037037037037
24335672	736999593	Vaveliksia	21068899	762372155	Low	1	3	5.571428571428571
32892161	671247786	1965–66_A_Group	17556399	739072858	Low	1	129	4.851851851851852
11334666	328052996	CHLK-FM	11239380	695415388	Low	1	42	8.071428571428571
39637628	745564181	Hilary_Rowland	39636029	762771477	Low	1	2	10.214285714285714
46523029	659232880	James_Austin_(photographer)	46511195	766587839	Low	1	21	13.75
33418081	649888880	List_of_number-one_club_tracks_of_2011_(Australia)	33398904	723992816	Low	0	288	3.3703703703703702
6543781	547136924	Randy_Raine-Reusch	2192469	745870472	Low	1	36	10.107142857142858
16393223	586913378	Wayne_Central_School_District	12088223	753781562	Low	1	16	5.892857142857143
15693067	640980327	Oung_Chanthol	15664873	713598924	Low	1	94	14.464285714285714
35007097	480871304	Dorsch's_White_Cross_Bakery	35007092	752044426	Low	1	3	3.3043478260869565
35063954	702736000	Sulia_Jatra	30443470	739253827	Low	0	56	3.7777777777777777
14358591	412331999	Eaton_Hall_(King_City)	1777047	768463190	Low	1	85	28.214285714285715
9240386	351554235	Fatemeh_Is_Fatemeh	162712	671326841	Low	1	4	13.714285714285714
24253865	576068385	Ilya_Ilyin_(footballer)	23875012	768302585	Low	1	0	2.588235294117647
14946141	527706639	Gradual_Civilization_Act	14561134	749473787	Low	1	14	35.535714285714285
22201480	661691529	Latebraria	22183135	753751220	Low	1	4	2.0
10349695	490794667	Nagamangala	5803148	765250289	Low	1	281	32.892857142857146
18225449	553084110	Rustenburg,_North_Holland	4757562	680525444	Low	1	2	2.0
32408165	661769760	Leleupidia	32262230	550190682	Low	1	1	1.5
19027403	264929700	Headpile_Eyot	14017849	598859142	Low	1	7	4.321428571428571
48529463	764077366	Bruce_Odland	48525265	743562703	Low	1	3	2.1904761904761907
44968210	681479872	Granopothyne_palawana	44968207	653874582	Low	1	1	1.9090909090909092
2670914	630090335	Roger_Ramjet	1436874	758226425	Low	0	43	107.14285714285714
28851912	514892007	Sixmilewater_Fault	28836992	639423520	Low	0	1	1.8571428571428572
