talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training
24477509	460986848	2003–04_Swiss_Super_League	17867580	721332219	Low	1
16891991	615195854	Boul_Mare_River	14591330	715666922	Low	1
20127576	491195639	Soho_Road_railway_station	20126718	755563932	Low	1
23309096	587392929	Bama_Vijayam	22759895	766951212	Low	0
40459479	571740364	Mehboob_ki_Mehendi,_Hyderabad	38163225	761120585	Low	1
36422351	502539883	Johannes_Goldade_House	36422347	758793845	Low	1
51995298	744940501	Typhoon_Songda_(2016)	51995186	763348504	Low	0
24545618	721328275	Luna_E-6_No.8	7792785	586453248	Low	1
33842361	627043404	Tom_Myers_(sound_engineer)	33842357	699847138	Low	0
21655182	559604591	Mount_Brett	21655172	545580738	Low	1
44589335	636523491	Waiomys	43079239	758100778	Low	1
53076384	763476509	Ebenezer_Gay_House	53076382	766998337	Low	0
33083898	494837890	Rågsveds_IF	33083859	709538842	Low	0
23265660	579174166	Pulianthoppu	23127030	704675647	Low	1
42957805	681581114	Pachymerola_mariaeugeniae	42957789	654268502	Low	1
41257370	745384671	Stay_Hungry_Stay_Foolish	38780026	749892352	Low	1
12509254	729027761	Auckland_Savings_Bank_Building	6573124	762302808	Low	0
13338569	693245319	Jubal_Brown	8042213	765918325	Low	1
24438187	566975299	Maksim_Tokarev	24438183	748361434	Low	1
38018131	751554604	Hey_You!	18194156	768681313	Low	1
36931395	682336452	Granastyochus_intricatus	36931178	654432575	Low	0
6791086	467699174	Aarons_Corner,_North_Carolina	2284288	768866690	Low	0
28067034	536976664	Columbia_Water_Center	24068565	749110737	Low	1
18990651	701514036	Passaic,_Rutherford_and_Carlstadt_Electric_Railway	18990645	749327180	Low	1
13751023	653646517	List_of_Shuffle!_characters	13750942	760947672	Low	0
35682836	498801412	Vue_Privée	32493834	641380962	Low	0
36623738	567213741	Sten_Stjernqvist	36623735	722102561	Low	0
25162158	394817480	Unity_railway_station	25162127	657708843	Low	0
33427689	607167608	Temotu,_Tuvalu	33212821	710968166	Low	1
27219879	562350045	James_Whitworth	24607657	763693395	Low	1
32271183	437206133	Alex_Kerr_(footballer)	32271165	764705508	Low	1
9327975	705693084	The_Ethics_of_Liberty	6375999	768126911	Low	1
46447188	661640887	Lucky_Run	46315998	756773739	Low	1
19141592	416422288	Breislak_(crater)	1165671	698092398	Low	0
49492624	709769912	Rafaelnymphes	49492565	767477468	Low	1
15384903	662684948	Dendralene	2600451	756587634	Low	1
24219953	749325676	Organised_Chaos_LAN_Party	23438649	762974997	Low	1
40572908	622957895	Tolki	36208842	765391815	Low	1
50878891	726136211	Charters_Towers_School_of_Mines	50877738	758912383	Low	1
33659232	656139585	Lakeshore_Chinooks	33610600	768764293	Low	1
8045849	597739490	Manannah_Township,_Meeker_County,_Minnesota	120802	764009009	Low	1
9546283	746848965	Battle_of_Pločnik	8427030	764363320	Low	1
3007714	718836146	Heckle_and_Jeckle	2250764	768837945	Low	1
27607513	754323949	Bike_paths_in_Sydney	27597573	765919421	Low	1
17077120	483288790	Ron_Fortier	16055781	713787031	Low	0
23259780	413743968	Donald_Fraser_Memorial_School	23158466	736710831	Low	0
34792083	511669528	Totten_House	34792077	752079267	Low	1
52556320	754259967	Deirdre_Sheehan	52556316	754259921	Low	0
44353136	633245478	Kakke_Kakke_Koodevide	44294630	692893726	Low	0
32301228	530771760	Hirano_Station_(Fukushima)	32301226	696554571	Low	1
4175816	726244952	Tone_Lōc	1101239	768622329	Low	0
12812026	410060854	2007_United_Soccer_Leagues	9131628	711228779	Low	0
35630608	564608543	MCOPPB	35630586	713216177	Low	1
19940989	608006477	Madhavaram_Milk_Colony	19941406	753623396	Low	1
41327107	585456626	Lee_Filer	41327102	726254327	Low	1
36408006	683252881	Alphinellus	36119946	624924345	Low	0
3144631	675689424	List_of_people_on_the_postage_stamps_of_Brazil	207651	676552206	Low	1
11865719	520416603	Nickerson,_Nebraska	123873	764140289	Low	1
13308686	506042821	Priddy	5997958	740949461	Low	1
47036347	695062372	Osmussaare_Landscape_Reserve	47020521	698847185	Low	1
5643528	597220054	Kingswood_University	1586841	706541335	Low	1
46615073	729085215	Stefano_Siragusa	46225495	758248675	Low	1
51883795	759405825	Anthony_Boyle	51883339	757661963	Low	1
8109221	757152411	New_South_Wales_44_class_locomotive	8066184	760512979	Low	0
27194647	576803819	Ohev_Sholom_Temple	27194645	751880287	Low	1
28386794	572850724	Alhambra,_Blackpool	28386634	759259729	Low	0
34582376	474642297	FC_Eintracht_Norderstedt_03	34582372	735620550	Low	1
15715571	708448879	Airdrie_Savings_Bank	295739	767721454	Low	0
12074287	559523660	Don_Perry	12073888	764135071	Low	1
50134332	721728096	Philip_Burton_(theatre_director)	50114658	742691717	Low	1
44561422	667160279	Srimathumitha	44485315	765997375	Low	0
46237536	738483055	Atheradas_of_Laconia	46190823	725383094	Low	1
18946970	265325393	Parkgate_and_Aldwarke_railway_station	7458698	768152575	Low	1
14542924	305164260	Wembley_High_Technology_College	12430714	750414212	Low	1
14473086	243103359	Boycott,_Buckinghamshire	387557	749899209	Low	1
13842908	755110699	Douglas_Pass	8070447	762859600	Low	1
42557175	605662281	2014_Audi_Melbourne_Pro_Tennis_Classic	42543312	661788319	Low	0
21103214	615147238	M._R._Bhattathiripad	19799436	753256446	Low	1
3500349	493343360	Ida_Scudder_School	3225733	765613019	Low	0
16758005	363702698	John_Bryson_(author)	16739933	759304230	Low	1
33051586	449808606	Baranikha	26237872	715709106	Low	1
34484160	756706812	Esporte_Clube_Iranduba_da_Amazônia	34484144	756706809	Low	1
30968736	676898413	Chaetotaxy	30958385	727587148	Low	1
34786664	477535787	Christos_Chrysofakis	34786655	740937398	Low	1
10967267	585210788	Isaac_Ziegler_House	10933379	751407964	Low	1
44672943	638511815	Sneha_(film)	44672942	731597795	Low	1
3299062	470276784	Eulonia,_Georgia	2292128	768866992	Low	0
44267816	632473469	Yoshiyuki_Takayama	44267815	767163101	Low	1
617521	704914319	Walk_the_Tightrope	615311	763743240	Low	1
8834900	577520397	Deep_Fork_River	6183018	757175753	Low	1
34771383	749111114	Boscobel_Grand_Army_of_the_Republic_Hall	34771380	727628663	Low	0
7618111	546638531	Helenus	81720	718786733	Low	1
40095919	683254882	Harpalus_karamani	40095901	768599571	Low	0
25281615	352592974	St._Ola,_Ontario	25281611	716812691	Low	0
52465910	752870318	Zanna_Roberts_Rassi	52465899	752872075	Low	0
41076131	582898411	Pier_35_(Port_Melbourne)	41049135	747083424	Low	1
53189415	765484284	Lamington,_Western_Australia	53189398	765484008	Low	1
40851273	606320419	Jamaica_Inn_(2014_TV_series)	40851263	767376393	Low	1
16401908	706351975	Douglas_Leone	16294711	768891435	Low	0
14466778	566611573	Holy_Name_of_Jesus_Catholic_School	10629125	688545729	Low	1
32814409	678646965	Postage_stamps_and_postal_history_of_Free_City_of_Danzig	32814402	672861560	Low	0
29256356	716915301	Brulion	13649275	746834487	Low	0
6149639	473672253	Simpson_Medal	565949	763831726	Low	1
24060529	467160942	Bandera_Mountain	23694132	739050295	Low	1
6680071	687889353	Tyet	1860416	762786320	Low	1
31478181	526924691	Honor_Flight	31478179	767195412	Low	1
39685294	680507601	Ntuppuppakkoranendarnnu	39568656	720913720	Low	1
14731234	513339185	Simon_Arnott	14731214	764921083	Low	1
914047	614590360	Measure_of_a_Man_(Clay_Aiken_album)	701287	768584626	Low	0
11731938	374581179	Brewer_Park	8796334	748216671	Low	1
18244117	560043765	Centrepiece	17922530	756803806	Low	1
26199649	598621571	Colfax,_West_Virginia	25245986	753985498	Low	1
26464834	548081330	Harry_Jacoby_(baseball)	26464826	754894212	Low	1
25467391	424918108	2007–08_Israeli_Noar_Leumit_League	25467261	725233598	Low	1
7653526	494019820	Kolaba_Fort	5815417	765101223	Low	1
32141814	507737251	Windy_Run_Grade_School	32141751	752197271	Low	0
22384111	716804424	Maida_Hill_Tunnel	21985366	739106648	Low	1
14298604	753098569	Daigo_Matsuura	14298598	753098568	Low	1
26070399	342384665	Rastrick_Bridge	26070372	754064720	Low	1
31417138	432012262	13th_Niuean_Assembly	31417134	738873548	Low	0
4466478	706697579	Tunes_for_Bears_to_Dance_To	3711183	752496688	Low	0
36784497	678728839	Yare_prison_riot	36781497	767032853	Low	1
7782886	746527087	Baseball_Simulator_1.000	5281803	757248536	Low	0
20579304	431219425	Severgreen	19652608	648956467	Low	1
44755819	713433039	Abdallah_ibn_Rashid_ibn_Kawus	44755801	748707489	Low	1
42195722	599488402	Shelly_Archeological_District	42195718	725812378	Low	1
32112283	702810880	Orr_Barouch	31145278	753637537	Low	1
43204254	690350717	Falkland_Islands_at_the_2014_Commonwealth_Games	43202194	762155564	Low	0
9195202	301218614	The_Wordsley_School	8738376	749463715	Low	0
37558919	521653544	JAGO_(German_research_submersible)	36593556	589161217	Low	1
24829995	656227741	Antônio_Flávio	24799473	717363785	Low	1
33547607	457667997	List_of_flag_bearers_for_Barbados_at_the_Olympics	33531207	767667203	Low	1
36994819	576444531	Pokegama_Dam	36986189	692916422	Low	1
32901278	531851461	2011–12_in_Hong_Kong_football	32385758	714019727	Low	0
48546355	690526488	Brother,_the_Great_Spirit_Made_Us_All	48546314	690527533	Low	1
6434733	730855968	Hypocrisy_(band)	523524	762050287	Low	1
27786544	473212158	Hebron_Church_(Bucksville,_South_Carolina)	27786506	751830492	Low	1
26250595	520189077	Guilderland_Center,_New_York	4218194	758316984	Low	1
15047839	585913605	Hansel_and_Gretel_(2007_film)	14820202	768192500	Low	1
40211536	568064912	Prospect_(Topping,_Virginia)	40211531	764210403	Low	1
44571596	669519735	History_of_Ivano-Frankivsk	28065135	747990036	Low	0
40459428	571739832	Sevasi	29096775	742370245	Low	0
4241283	557347712	Room_101_(radio_series)	4040566	762472706	Low	1
44050413	628692733	David_Fisher_(lawn_bowls)	44050377	766803612	Low	1
51670556	765331171	1882–83_Kilmarnock_F.C._season	48640454	703766709	Low	1
4842654	732783480	King_Kullen	3058864	755631979	Low	0
42650925	766076305	Koordarrie	42650911	650508623	Low	1
6508248	732417339	Curves_International	6508826	752848017	Low	1
48530091	690870706	Saturn_Award_for_Best_Comic-to-Film_Motion_Picture	48530084	767529119	Low	1
31701819	570271089	Jamie_Grove	31701817	719971699	Low	1
46349470	676587546	Azteca_depilis	46259710	714177018	Low	0
5251601	494539787	Hysterical_Blindness_(film)	535979	751936430	Low	1
4616768	584090137	Primrose,_Wisconsin	138917	764389128	Low	1
9937968	608310958	Nea_Erythraia	1754098	761302578	Low	0
30295928	551469131	Brixental	30295905	681693643	Low	1
46551253	660883185	Meat_Machine	46538577	756728691	Low	1
41089618	581771448	Vic_Truman	41089615	764948800	Low	0
15965856	589050553	Orangeville_Township,_Michigan	117096	763956317	Low	1
26769700	755134981	Channel_4's_Comedy_Gala	26768777	753310577	Low	1
22327654	596542942	Victory_Destroyer_Plant	17541089	759093888	Low	0
8848706	709763464	List_of_political_parties_in_Antigua_and_Barbuda	398695	746592278	Low	1
32313241	510354692	Julien_Inscription_Panel	32313232	751933495	Low	1
50039094	713455396	List_of_VFL/AFL_players_to_have_scored_500_goals	3977179	766447717	Low	1
29211785	741826891	Epuku	26453294	756565898	Low	0
37375480	748756172	Nerike,_Wisconsin	37375464	732026991	Low	1
37587568	522355439	2012–13_Anaheim_Bolts_season	37587479	580074871	Low	1
35904028	729779049	Kate_Banks	35817059	721674942	Low	1
10920333	747271528	Bheemaa	2170538	768561646	Low	1
20213802	474464526	Sabratha_Stadium	20213797	474464708	Low	1
30277118	713616902	Hino_Rio-Grandense	30205464	723289166	Low	1
4399973	667139564	Charles_de_Lannoy	4173552	747975435	Low	1
52741753	758207146	New_South_Wales_Contingent	52741742	765785431	Low	1
19100069	258920564	Dębno,_Nowy_Targ_County	19020908	709769045	Low	1
33168171	718969870	James_Campbell_(English_cricketer)	33164638	726857202	Low	0
19057889	258449237	Gać_Warcka	19002022	547710757	Low	1
43254697	727753623	Dyrhólaey_lighthouse	41298067	768536696	Low	1
53110040	764078276	Tony_Knights	53110059	764078623	Low	1
6246785	729288086	Gobannus	2112934	703275256	Low	0
14594551	628614688	Kinsale_(UK_Parliament_constituency)	3775553	731358924	Low	1
24255459	722585829	Joel_D._Heck	23438691	745390440	Low	1
16876045	615431665	Seaca_River_(Olt)	13314992	729607147	Low	1
49873736	711074965	Isah_Salihu	49873732	730043421	Low	1
29837263	558683195	Marcus_Lima_Silva	29836940	745240987	Low	1
32230182	446521592	2010–11_University_of_Calgary_Dinos_women's_ice_hockey_season	29626156	737283299	Low	1
16144115	629051716	Hofmeister_series	5265621	730051559	Low	1
17937566	703322580	Man_Pu	17389694	768220670	Low	1
27200084	456183125	Burke's_Garden_Central_Church_and_Cemetery	27200082	751817138	Low	1
9830355	656523412	Seewald	1213086	760813010	Low	1
43757229	624419268	Tanasije_Kuvalja	43757227	729362136	Low	1
17826222	480258935	Sathiya_Moorthy_Nagar	14447502	733365942	Low	1
33048882	625677301	Rangoon_Radha	30639935	690316243	Low	1
24025367	724663687	Ivón_River	24008086	720004873	Low	1
13302241	473442887	Sirte_Basin	13227197	754854741	Low	1
15778846	751507670	Clay_Center,_Ohio	129690	765865886	Low	1
52326196	750472831	The_White_Hart,_South_Mimms	52326192	753023015	Low	1
15035652	759805970	Boone_Hospital_Center	15035622	759805969	Low	1
34817307	561585799	Hans_Herr_House	34817413	752037390	Low	1
37415566	521226497	List_of_the_oldest_buildings_in_North_Carolina	37415482	745654826	Low	0
26719327	393829735	St._Esprit,_Nova_Scotia	22687243	745485112	Low	1
43463328	633295793	Willy_Monty	43463323	729661730	Low	1
24245331	534239330	Aleksei_Chaykin	24016539	762475165	Low	1
50128115	714736065	South_9th_Street_Historic_District	50128058	752670432	Low	1
6353662	690324525	Charlene_de_Carvalho-Heineken	1318881	768553048	Low	1
50308492	716970270	Clinton_Ferreira	50308412	748573938	Low	1
6681320	694934766	Songs_from_the_Mirror	4206594	740125257	Low	0
26716360	747664698	Black_Rock,_Kings_County	22530249	747664695	Low	1
30617292	640733725	Ankyloceras	24011143	768384316	Low	0
12385589	705539888	Eleutherodactylus_glanduliferoides	12385588	744019455	Low	1
11711254	601337500	Alexander_Edward	11647285	711410052	Low	1
25330728	482686823	Welshpool_Raven_Square_railway_station	19428329	738014355	Low	0
39057570	551846213	Willow_Creek_Winery	38537343	755230196	Low	1
6479401	601700814	Marie-Josée_Saint-Pierre	3065145	763926513	Low	1
9601900	568400356	Paddy_Ahern	12537808	711053211	Low	0
11692666	612354372	Five_Elite_Generals	4017877	765014882	Low	1
4523538	752371805	Tropical_Storm_Tammy	2838402	752371803	Low	0
27885453	752856035	Morley_Fraser	27885440	743561434	Low	1
7586351	706018785	Intralot	2592771	764012477	Low	1
37413694	685473352	Sentimiento,_Elegancia_&_Maldad	37295864	660140527	Low	1
18023769	352386217	Arcadia,_Nova_Scotia	2096924	702465477	Low	1
20704777	490977758	Perinad	20659403	762417709	Low	0
14593097	593595711	Huntington_Castle	9146086	561065655	Low	1
31610969	620605948	Battle_of_Mouscron	31610933	766313840	Low	0
32616270	621117572	Jayasimha_(1955_film)	26987591	761138203	Low	1
10907927	628031461	Procyliosoma_tuberculatum	10889478	760239496	Low	0
10305986	714383434	Lucía_Pinochet	1667249	743617422	Low	1
17685010	615553889	Valea_Ursului_River_(Ciurgău)	16985296	715668518	Low	1
40377468	707283037	2013_British_Academy_Television_Awards	38981458	755195100	Low	1
20429863	364937341	Late_Night_Software	1916356	512019675	Low	0
52498687	753390082	Keerl-Decker_House	52498682	753390016	Low	1
43418558	682910836	Oreodera_tenebrosa	43418553	624339748	Low	1
32519839	481387135	Roberto_Durão	32519837	757218988	Low	1
35632931	489429171	Gattahalli	25978317	754957219	Low	0
37712684	746848280	Un_Samayal_Arayil	37712682	767220312	Low	1
29484386	397915149	Luca_D'Errico	29484277	741093986	Low	1
16821603	615304487	Neagra_River_(Arieș)	15347313	725902363	Low	1
33231328	486738460	Tridib_Mitra	32635882	740888884	Low	0
10530350	403412101	British_Columbia_Highway_26	682327	642683378	Low	0
35913489	673268096	Rossiyskiy_Psikhiatricheskiy_Zhurnal	35913480	682853653	Low	1
33123003	667015162	Spinular_night_frog	33122399	758801033	Low	0
6263635	515774011	Laytown	3637193	766815986	Low	0
25582651	446119009	Nawrahta_Minye	25328580	726100446	Low	1
11065242	671430815	Grand-Mère,_Quebec	791659	768693318	Low	1
7749036	618311436	Sehar	2349235	764392315	Low	1
24770109	568601155	Neustadt_Dam	24770094	759598797	Low	1
51079185	761584698	Langto	50881989	762215245	Low	1
51913443	747763372	Bandwan	19971068	752793484	Low	0
18909549	717830826	Michipicoten_Island	18655501	764206525	Low	1
32855255	611687763	The_Candlemaker_(film)	32745721	764305756	Low	0
35988410	495223431	Skelton_Grange_Power_Station	35959477	628079410	Low	0
39947384	669358472	2013_Fifth_Third_Bank_Tennis_Championships_–_Women's_Singles	39937391	617452334	Low	1
16740081	237880517	Leader_Community_Newspapers	15618841	748455618	Low	1
22010118	461991209	Bill_Mallon	19936286	761775281	Low	1
46925477	666072785	Armando_López-Torres	46925471	666072736	Low	1
26282791	634193452	Tommy_Green_(footballer,_born_1913)	26282780	729730081	Low	1
52097664	746191181	William_Barne_(died_1619)	52097657	760452786	Low	1
6508613	716238711	Nuša_Derenda	2300997	768259027	Low	0
18893641	583938657	March_Route_of_Rochambeau's_Army:_Scotland_Road	17942189	751606487	Low	1
26671776	540215705	Rafi_Resurrected	26656647	605951689	Low	1
15748376	681587904	King_&_Winge_(fishing_schooner)	15322863	764659296	Low	1
18059221	442858583	1951–52_Scottish_Cup	11469253	755503237	Low	1
5901607	608116529	The_River_Café_(London)	5901606	755255121	Low	1
30574624	469054405	North_Carolina_Utilities_Commission	30037080	714831485	Low	0
43023364	643368633	Jawai_Maaza_Bhala	41849620	762226089	Low	1
17938806	727959334	Shwegugale	17404044	768397786	Low	0
34512464	637561300	South_African_Amateur_Championship_(snooker)	34475242	671392688	Low	1
38014781	529577444	Vladimir_Torban	38014776	760874342	Low	1
36516515	766619580	John_Lineker	34945862	768513443	Low	1
25214013	396022296	Sainte-Monique,_Saguenay–Lac-Saint-Jean,_Quebec	25214011	586969368	Low	1
43368613	682900832	Pattalinus_griseolus	43368598	654272733	Low	1
9222182	397502956	Mike_Baxes	6434396	743713426	Low	1
24770528	757555078	Field_Ornithology_Group_of_Sri_Lanka	24770527	757555076	Low	0
26993296	356685900	The_Nature_Company	14536179	765814412	Low	1
6629064	511800215	Steve_Banks	5803447	748668647	Low	1
43687219	750528589	Shinto_origins_of_sumo	39747755	601463014	Low	1
42695186	633527685	Cracroft,_British_Columbia	42695181	607670293	Low	1
21514463	727449473	Ropalidia_marginata	21508827	743854381	Low	1
36877869	517293270	Jaleleddine_Touati	36689503	756647343	Low	1
33932725	573685486	Paradise_Furnace	33932724	751995044	Low	1
38781390	559076299	Amravati_railway_station	38781371	767610611	Low	0
28493905	749815095	Carson_Abel_Roberts	28492225	768528841	Low	1
10757581	716207004	Eternia_(rapper)	5102543	754877593	Low	0
26198488	513678434	James_Lucas_(bishop)	26198471	730755729	Low	1
1205395	565096641	M._Shahid_Alam	1205367	733431792	Low	1
11013703	751333981	Agent-based_computational_economics	10941831	767894242	Low	1
19087587	258892600	Czułówek	19017113	766399160	Low	0
27629852	444712912	Mohamed_Zahir_Ismail	27629788	756135630	Low	1
21996308	550418552	Bunnygrunt	4038733	748856674	Low	1
2081951	694926320	X2_(film)	288303	768735999	Low	0
33124228	660335839	Folzbach	33064959	756645738	Low	1
9764552	288234619	Helmsdale_railway_station	4241362	760515733	Low	1
42959272	611520512	Young_People_(1972_film)	42948285	675875897	Low	1
22344443	525350590	2004–05_Welsh_Premier_League	9156247	663761582	Low	1
14793697	716210917	Tanja_Ribič	14585628	740316720	Low	0
19061262	258464245	Pogorzałe_Ługi	19003586	573324149	Low	1
24987494	559631498	Revenant_Mountain	24987492	757485396	Low	1
12098687	584085801	West_Bountiful,_Utah	136979	764351813	Low	1
38040936	531441259	Pakistani_cricket_team_in_India_in_1979–80	38040553	730984278	Low	1
8828253	678380100	La_Tribune_des_Peuples	1912640	720895008	Low	1
5476713	600387403	Dosti:_Friends_Forever	3625867	757067109	Low	1
35655269	551324217	Stone_Fields_in_the_Schmale_Heath_and_Extension	35483586	744633817	Low	1
15408102	750714005	Chesapeake_City,_Maryland	116394	766952451	Low	1
24877563	691929108	Allison_Falk	24455593	742351705	Low	1
20456018	715785594	1986_Philadelphia_Eagles_season	20156742	760320558	Low	1
51551680	739323175	Harley_and_the_Davidsons	51534940	768342273	Low	1
32323965	440755358	Marietta_Street_Artery	30090844	743274562	Low	1
15535421	201311919	Performance_FC_Phoenix	15056232	746512087	Low	1
18370140	706094411	Gwiazdka_Cieszyńska	18370103	736851022	Low	1
18930985	636458720	Toboggan	679828	768584509	Low	1
36791447	568615137	Williams_Lake_(New_Mexico)	36791445	640006436	Low	1
35653118	559712868	Immaculata_Regional_High_School	19064396	764400948	Low	1
44161422	630351464	Enos_Thomas	44161419	764787469	Low	0
34593621	766922134	Robert_M._Bashford_House	34593618	720462560	Low	1
9822836	724137733	Bruce_Ronald_Henderson	4516710	768345203	Low	1
15829064	513677190	Atys_(son_of_Croesus)	3577073	722276594	Low	1
30064713	730078102	Utah_Warriors_(rugby_union)	30046058	743660290	Low	1
9221347	467982513	Miss_Pennsylvania_USA	4419358	755651357	Low	1
35059028	728256240	48th_National_Film_Awards	35059017	758972413	Low	1
16890014	615272190	Frasin_River_(Bistricioara)	14147204	715071182	Low	0
8047147	597993063	Spring_Lake_Township,_Scott_County,_Minnesota	121656	764103192	Low	1
19195253	760935665	Marguerite_Laugier	19195223	734761557	Low	1
29116083	723564796	New_Generation_International_School	26057365	768191654	Low	1
34635378	765157013	Sublingua	34635375	744131917	Low	0
36589243	521631560	Kim_Bùi	36589087	751523006	Low	1
17397658	541552262	Ankarinoro	17397608	645051000	Low	1
11583896	759796858	Rock_the_Night_(song)	3277873	763405034	Low	0
32963127	709775362	Imperial_Ethiopian_World_Federation_Incorporated_Political_Party	32934932	670604661	Low	1
26516429	686263753	List_of_Mozambican_records_in_athletics	24420030	724656492	Low	1
19420177	467843205	Mineral_City,_Indiana	15129928	767118024	Low	1
6499868	609351701	Morris_Weiss	3560298	763543918	Low	1
12638522	403418054	Nova_Scotia_Route_210	5861493	730780000	Low	1
26764819	673901591	RedLightGreen	1633265	678206227	Low	1
44424681	634206883	Church_Club_of_New_York	44424673	758664193	Low	1
40451039	571606376	Jonnavaripalem	36289471	758225551	Low	1
47041013	748195178	John_Bell_(Wisconsin_politician)	47041004	670373504	Low	1
41483504	676982762	Genaro_García	39761104	739168170	Low	1
43004768	612681205	Camboon,_Queensland	42995091	612593115	Low	1
39582361	558395494	Bhanada	39582352	742383849	Low	1
11341355	597784306	Pterygoplichthys_joselimaianus	4868718	668455890	Low	0
46759657	663315204	1983–84_Combined_Counties_Football_League	46759652	663455530	Low	1
46571018	762617967	Moninho_Viegas,_o_Gasco	46555845	762617698	Low	1
23017803	756439969	Compare_the_Meerkat	23017303	764552890	Low	0
17126479	615412552	Pârâul_Cloambelor	12469268	717237936	Low	1
27952007	582559309	Kaidan_(2007_film)	25207368	741390232	Low	0
9280694	705552448	List_of_companies_of_Iran	4876367	765985842	Low	1
12464240	610776519	Makira_flycatcher	12464238	761833135	Low	1
13358048	587794570	Upper_Madawaska_River_Provincial_Park	11000730	750305002	Low	1
2728641	565701102	Great_Colonial_Hurricane_of_1635	2693181	761722789	Low	1
28056913	593892375	Arsakeio	2920892	731007640	Low	1
41450487	587539165	Búscame	25054588	701387535	Low	1
27222782	567035059	Ruslan_Zyazikov	24235806	731519650	Low	1
27243247	520928156	James_Corry_(Canadian_politician)	23623038	716820184	Low	0
8791347	486753777	Dibiyapur	5726109	764852285	Low	1
19420703	467945656	Tillman,_Indiana	14102110	746266673	Low	1
10668484	644001525	Kidder_Breese	1165113	746833770	Low	1
9264198	633164059	Albert_White_(VC)	1187655	768601934	Low	1
37342818	758416356	Frederik_Lamp	37342812	758416341	Low	1
43651661	642177210	List_of_Djurgårdens_IF_Fotboll_players	42274576	763497568	Low	1
38239777	685184738	Ramayya_Vasthavayya	38222485	768014893	Low	0
17833016	485493111	Velneshwar	15273884	704689142	Low	1
40146124	683475899	Amphimallon_krali	40146122	620534989	Low	1
34983818	483067493	Marco_Sailer	33528682	747323918	Low	1
41036676	608069007	Kelvin_Smart	41032470	758960109	Low	1
34766907	745276888	Don_Bosco_Technical_High_School_(Boston)	34755516	768865514	Low	1
46860479	726612772	Jewish_nose	44919048	764280627	Low	1
10393625	514311459	Cyril_Potter_College_of_Education	3311810	746828980	Low	1
32860613	567194188	Wow!_Wow!_Wubbzy!:_Wubb_Idol	22370434	749171215	Low	1
12149222	515032229	Lake_Cascade	12119095	759609613	Low	1
39300318	759370899	Gerald_Anderson_(cyclist)	39300316	759370888	Low	1
34662587	481573123	Merouane_Anane	31866072	727114743	Low	1
43562862	648695626	2014_Santos_Cessna_Citation_accident	43551912	768833203	Low	1
35729401	551378052	Nordperd	35729396	660489850	Low	1
11398544	742550880	Administrative_divisions_of_Koryak_Autonomous_Okrug	6502807	756702847	Low	0
52950576	762440371	China_Minsheng_Trust	52949480	761500444	Low	1
34314653	614633883	Chikni_Chameli	34314623	767220586	Low	1
46195714	653019348	Sunnydale_(Tryon,_North_Carolina)	46195712	752400013	Low	1
23994817	480259714	Shenkottai_taluk	23916701	695191999	Low	1
8462873	604115422	2002_reasons_of_the_Supreme_Court_of_Canada	6791963	747540150	Low	1
14587848	616069371	Candleland	14188839	737742704	Low	1
14780371	398581948	Máel_Cobo_mac_Fiachnai	14537560	713147681	Low	1
10178762	699773632	Stratichus	10154195	713374993	Low	1
18908911	664456469	Margaret_Morrison_Carnegie_College	13166208	753912723	Low	1
31799468	587236476	1997–98_Charlotte_Hornets_season	31798479	767983291	Low	0
19944509	512831879	Jose_C._Ferrer	19944508	715375143	Low	1
17136804	722217224	Kisongo_Academic_College	17065188	722344497	Low	1
9146235	445549097	Chafik_Charobim	9141567	710209386	Low	1
18290522	512700707	Saunders_Davies	18270512	714636020	Low	1
21481420	315382215	SM_UB-47	21481217	760977236	Low	0
10485276	512972300	Ahmadou_Kourouma	1253241	761951844	Low	1
43947997	679352396	Cross_Belt_(film)	43946990	687471759	Low	1
39727339	561091628	Midway,_Bossier_Parish,_Louisiana	39727330	732390702	Low	0
28847882	528934046	Patricia_Norford	28847873	718906379	Low	1
9044110	754422553	1865_Cerberus	3467450	761326485	Low	1
29986478	670366783	Shubhamangala	25762104	760596434	Low	1
42473934	603885527	Indios_de_Oriente	39565293	749155196	Low	1
26188944	559645065	The_Towers_(Canada)	26188941	727820651	Low	1
26637696	351144232	SVV_Scheveningen	24200415	759290507	Low	1
37614307	567224522	Keith_Graydon	37614303	754489759	Low	1
14182458	746556030	Baslow_and_Bubnell	3221919	746556029	Low	1
17955798	219519658	Tim-Tim	17922501	703847332	Low	1
32715480	444301142	Raffaele_Nolè	32715219	761177294	Low	1
25450937	596583165	William_Watkins_(footballer)	25446992	728570488	Low	1
16826415	615566649	Țiganu_River_(Sebeș)	13348609	714532629	Low	1
21345480	504548786	Easy_money_policy	21345474	761519029	Low	1
53304651	768183786	Mary_Hogarth	53304650	768798823	Low	0
50255780	716322148	WAXE-LP	50255776	735966239	Low	1
13770592	597714148	Jefferson_Township,_Miami_County,_Indiana	13770591	744926023	Low	1
46856033	737710965	Chinabad,_Uzbekistan	46323658	733103742	Low	1
49612197	707780228	FIA_WTCC_Race_of_Thailand	48584796	744199845	Low	0
13100546	719886913	Anthony_Pilkington	8875281	768582867	Low	0
6910154	584112617	Long_View,_North_Carolina	150819	764431631	Low	0
